hs2	220366619	221366619
hs21	42064736	43064736
hs3	35721279	36721279
hs13	101997617	102997617
hs10	108458972	109458972
hs13	101997617	102997617
hs3	182923664	183923664
hs5	90059122	91059122
hs8	113933856	114933856
hs6	54013854	55013854
hs14	47389215	48389215
hs11	117647506	118647506
hs18	18945988	19945988
hs4	79966129	80966129
hs9	26346245	27346245
hs9	26424107	27424107
